6,Nikolai,PERSON,0.491969466,-0.100000001,0.600000024
6,Nikolai,PERSON,0.543017805,0,0.400000006
6,Nikolai,PERSON,0.001709856,0,0
12,Nikolay,PERSON,0.29532215,0,0.600000024
12,Nikolay,PERSON,0.023178134,0,0
12,Nikolay,PERSON,0.0895072,0,0.100000001
12,Nikolay,PERSON,0.033623949,0,0
12,Nikolay,PERSON,0.129903466,0,0
12,Nikolay,PERSON,0.197794884,0,1
14,Nikolay,PERSON,0.004937148,0,0
20,Nikolay,PERSON,0.01794898,0,0
21,Nikolay,PERSON,0.02661683,0,0
27,Nikolay,PERSON,0.920854867,0,0
27,Nikolay,PERSON,0.042936608,0,0
27,Nikolay,PERSON,1,-0.100000001,0.100000001
27,Nikolay,PERSON,0.404676825,0,0
27,Nikolay,OTHER,0.099857233,-0.100000001,0.100000001
27,Nikolay,PERSON,1,0,0
27,Nikolay,OTHER,0.033720717,0,0
27,Nikolay,PERSON,0.014899665,0,0
27,Nikolay,PERSON,0.026237721,0,0
27,Nikolay,PERSON,0.807627857,-0.100000001,0.100000001
27,Nikolay,PERSON,0.826743186,0,0
27,Nikolay,PERSON,0.51753962,0,0
27,Nikolay,PERSON,0.888961136,-0.100000001,1.299999952
27,Nikolay,PERSON,0.897306442,0,0.100000001
27,Nikolay,PERSON,0.09325356,-0.100000001,0.600000024
27,Nikolay,OTHER,0.006435557,0.200000003,0.200000003
27,Nikolay,PERSON,0.00558497,0,0
27,Nikolay,PERSON,0.001458668,-0.100000001,0.100000001
27,Nikolay,PERSON,1,0,0
27,Nikolay,PERSON,1,0,0
33,Nikolay,PERSON,0.042038087,-0.100000001,0.699999988
33,Nikolay,PERSON,0.410054982,0.200000003,2.799999952
33,Nikolay,PERSON,0.141254529,0,0.200000003
33,Nikolay,PERSON,0.010856254,0,0
34,Nikolay,PERSON,0.008279398,0.100000001,0.100000001
34,Nikolay,OTHER,0.003123636,0,0.300000012
34,Nikolay,PERSON,0.141798496,0,0
34,Nikolay,PERSON,0.115119658,0,0
34,Nikolay,PERSON,0.099062301,0,0.5
34,Nikolay,PERSON,0.156048283,0.100000001,1.600000024
34,Nikolay,PERSON,0.034914456,0,0.100000001
34,Nikolay,PERSON,0.009756459,0.200000003,0.200000003
34,Nikolay,PERSON,0.005309827,0,0
12,Nikolay Dementyev,PERSON,0.685464203,0,1.799999952
17,P. Pyotr,OTHER,1,0,0
11,Pashenka,PERSON,0.016330101,0,0
11,Pashenka,PERSON,0.61056608,0,0.200000003
11,Pashenka,PERSON,0.550299704,0,0.100000001
11,Pashenka,OTHER,0.009669092,0,0
11,Pashenka,PERSON,0.046740096,0.100000001,0.100000001
11,Pashenka,PERSON,0.161471874,0,0.400000006
11,Pashenka,PERSON,0.002706015,0,0
11,Pashenka,PERSON,0.111194454,-0.100000001,0.100000001
11,Pashenka,OTHER,0.006188548,0,0
13,Pashenka,PERSON,0.077712953,0.200000003,0.200000003
12,Peski,OTHER,0.000508434,0,0
14,Peski,OTHER,0.011021268,0,0
9,Pestryakov,OTHER,0.011382506,0,0
12,Pestryakov,OTHER,0.016528798,0,0.100000001
12,Pestryakov,PERSON,0.004249251,0,0
12,Pestryakov,OTHER,0.002935191,0,0
12,Pestryakov,OTHER,0.015652359,0,0
12,Pestryakov,PERSON,0.113666669,0,0
12,Pestryakov,OTHER,0.020616882,-0.100000001,0.100000001
12,Pestryakov,OTHER,0.009368,0,0.100000001
29,Petersburg Finn,PERSON,0.060232978,-0.100000001,0.100000001
11,Petrovna,PERSON,0.009237423,0,0
6,Petrovsky Ostrov,PERSON,0.002562685,0.100000001,0.100000001
23,Philip,PERSON,0.031078415,0,0
23,Philip,PERSON,0.713677764,0,0.100000001
23,Philip,PERSON,0.553421497,-0.100000001,1.200000048
35,Philip,PERSON,0.419571102,0,0
35,Philip,PERSON,0.031125532,0.200000003,0.600000024
36,Philip,PERSON,0.028508974,0.100000001,0.100000001
36,Philip,PERSON,0.070787594,0.100000001,0.100000001
7,Pokorev,OTHER,0.012085158,0,0
15,Polina,PERSON,0.198880732,0.100000001,0.800000012
15,Polina,PERSON,0.214241967,0,0.400000006
15,Polina,LOCATION,0.019264145,0,0
15,Polina,PERSON,0.07602223,0,0.100000001
15,Polina,PERSON,0.680169702,0,1.200000048
15,Polina,PERSON,0.010866187,0,0
15,Polina,PERSON,0.037068296,0,0
15,Polina,PERSON,0.82465893,0.200000003,0.600000024
15,Polina,PERSON,0.249677464,0,0
19,Polina,LOCATION,0.163486376,0,0
19,Polina,PERSON,0.846443057,0,0.5
19,Polina,PERSON,0.142842621,0,0
25,Polina,PERSON,0.003323916,-0.200000003,0.200000003
25,Polina,PERSON,0.082029916,0,0
25,Polina,PERSON,0.02480457,0,0
25,Polina,PERSON,0.017880686,0,0
29,Polina,PERSON,0.002675825,0,0
29,Polina,PERSON,0.004938148,0,0
29,Polina,PERSON,0.003723572,0.100000001,0.100000001
30,Polina,PERSON,0.008239138,0,0
30,Polina,PERSON,0.013651232,0.400000006,0.400000006
30,Polina,PERSON,0.003517325,-0.100000001,0.100000001
31,Polina,PERSON,0.029751111,0,0
32,Polina,PERSON,0.006246194,0,0
32,Polina,PERSON,0.004549137,-0.100000001,0.300000012
32,Polina,PERSON,0.005107357,0,0.100000001
32,Polina,PERSON,0.031906694,0.100000001,0.100000001
32,Polina,PERSON,0.037517071,0,0
32,Polina,PERSON,0.022486851,0.100000001,0.100000001
32,Polina,PERSON,0.004630958,0,0
32,Polina,PERSON,0.158192649,0.200000003,0.200000003
32,Polina,PERSON,0.004501472,0,0
32,Polina,PERSON,0.060712058,0,0
32,Polina,PERSON,0.070016436,0.200000003,0.200000003
32,Polina,PERSON,0.126687005,0.800000012,0.800000012
32,Polina,PERSON,0.071949497,-0.200000003,0.5
32,Polina,PERSON,0.4381181,0,0.400000006
32,Polina,PERSON,0.006608884,0,0
33,Polina,PERSON,0.002943884,0,0
21,Poor Lizaveta,OTHER,0.014827937,0.200000003,0.400000006
12,Porfiry,OTHER,0.044758633,0,0
12,Porfiry,OTHER,0.008118775,0,0
13,Porfiry,PERSON,0.38001734,0,0
15,Porfiry,PERSON,0.003336516,0.200000003,0.200000003
17,Porfiry,OTHER,1,0,0
19,Porfiry,PERSON,0.02839105,0,0
19,Porfiry,OTHER,0.003073498,0,0
19,Porfiry,PERSON,0.059500907,0.200000003,0.200000003
19,Porfiry,PERSON,0.233194187,0.300000012,0.300000012
19,Porfiry,OTHER,0.016952842,-0.100000001,0.100000001
19,Porfiry,PERSON,0.369228154,0.100000001,0.200000003
19,Porfiry,PERSON,0.033239555,0.100000001,0.100000001
20,Porfiry,PERSON,0.017097117,0,0
20,Porfiry,PERSON,0.050614767,0,0
20,Porfiry,OTHER,0.062277172,0.100000001,0.100000001
20,Porfiry,PERSON,0.007205931,0.100000001,0.100000001
20,Porfiry,PERSON,0.587052941,0.100000001,0.100000001
20,Porfiry,PERSON,0.273771822,0,0
20,Porfiry,PERSON,0.030703977,0.200000003,0.200000003
20,Porfiry,PERSON,0.124091476,0,0
20,Porfiry,PERSON,0.516256571,0.100000001,1.200000048
20,Porfiry,PERSON,0.353649527,0,0.200000003
20,Porfiry,OTHER,0.002124614,0.100000001,0.100000001
20,Porfiry,PERSON,0.049469706,0,0
20,Porfiry,OTHER,0.066617958,0,0
20,Porfiry,PERSON,0.371369511,-0.200000003,0.5
20,Porfiry,PERSON,0.137422442,0,0
20,Porfiry,PERSON,0.006398912,-0.200000003,0.200000003
20,Porfiry,PERSON,0.154781818,0,0
20,Porfiry,PERSON,1,-0.100000001,0.100000001
20,Porfiry,PERSON,0.066426702,0,0.100000001
20,Porfiry,PERSON,0.956192434,0,0
20,Porfiry,PERSON,0.052642144,0,0
20,Porfiry,PERSON,0.028895227,-0.100000001,0.100000001
20,Porfiry,PERSON,0.72511071,0,0
20,Porfiry,PERSON,0.017276246,0,0
20,Porfiry,PERSON,0.085060589,0,0
20,Porfiry,OTHER,0.134081632,0,0
20,Porfiry,PERSON,0.017813629,-0.200000003,0.200000003
20,Porfiry,PERSON,0.869080603,0.100000001,0.100000001
20,Porfiry,PERSON,0.140928805,0,0.400000006
20,Porfiry,PERSON,1,0.5,1
20,Porfiry,PERSON,0.242239192,0,0
20,Porfiry,PERSON,0.878628194,0,0.300000012
20,Porfiry,PERSON,0.348110139,0.100000001,0.200000003
20,Porfiry,PERSON,0.128947675,0,0
20,Porfiry,PERSON,0.56524545,0,0
20,Porfiry,PERSON,0.054992713,0,0
20,Porfiry,OTHER,0.007353084,-0.100000001,0.100000001
20,Porfiry,PERSON,1,-0.200000003,0.200000003
20,Porfiry,PERSON,0.090931624,0,0
20,Porfiry,PERSON,0.922737598,0,0.899999976
20,Porfiry,PERSON,0.056901615,0,0
20,Porfiry,OTHER,0.116280638,0.200000003,0.200000003
20,Porfiry,PERSON,0.443463713,-0.100000001,0.200000003
20,Porfiry,PERSON,0.506075621,-0.100000001,0.200000003
20,Porfiry,PERSON,0.061165143,0,0
21,Porfiry,PERSON,0.109246947,-0.200000003,0.200000003
21,Porfiry,OTHER,0.236191601,0.300000012,0.300000012
21,Porfiry,PERSON,0.004928357,0,0
21,Porfiry,OTHER,0.018223947,0.100000001,0.100000001
21,Porfiry,OTHER,0.007639759,0,0
21,Porfiry,PERSON,0.019957291,0,0
23,Porfiry,PERSON,0.080080174,0,0
23,Porfiry,OTHER,0.020234207,-0.200000003,0.200000003
23,Porfiry,PERSON,0.011335535,-0.100000001,0.100000001
26,Porfiry,PERSON,0.040182102,0,0
26,Porfiry,OTHER,0.002565994,-0.100000001,0.100000001
26,Porfiry,PERSON,0.068455435,0,0.300000012
26,Porfiry,OTHER,0.066834748,0,0
26,Porfiry,PERSON,0.016180165,0.100000001,0.100000001
26,Porfiry,PERSON,0.466115355,0,0.200000003
26,Porfiry,OTHER,0.027519852,-0.100000001,0.100000001
26,Porfiry,PERSON,0.328552723,0,0.100000001
26,Porfiry,OTHER,0.062672749,0,0
26,Porfiry,PERSON,0.607545793,0,2.599999905
26,Porfiry,OTHER,0.003066682,0,0
26,Porfiry,PERSON,0.649757266,0,1.299999952
26,Porfiry,OTHER,0.061896786,0.400000006,0.400000006
26,Porfiry,PERSON,0.178482041,0,0.100000001
26,Porfiry,OTHER,0.027350698,0,0
26,Porfiry,PERSON,0.018517287,0,0
26,Porfiry,PERSON,0.691797614,0,0.300000012
26,Porfiry,PERSON,0.583617628,0.100000001,0.400000006
26,Porfiry,OTHER,0.023317879,0,0
26,Porfiry,PERSON,0.043799855,0,0
26,Porfiry,OTHER,0.0385345,-0.200000003,0.200000003
26,Porfiry,PERSON,0.061058052,0,0.200000003
26,Porfiry,PERSON,0.681009173,0,0
26,Porfiry,PERSON,0.717753828,-0.200000003,3
26,Porfiry,OTHER,0.045555722,0,0
26,Porfiry,PERSON,0.285879046,-0.100000001,0.400000006
26,Porfiry,PERSON,0.244382814,0,0
26,Porfiry,PERSON,0.601514041,0.5,0.5
26,Porfiry,PERSON,0.179571748,0.100000001,0.100000001
26,Porfiry,PERSON,0.189744741,0,0.400000006
26,Porfiry,PERSON,0.495863914,0,0
26,Porfiry,PERSON,0.021323735,0,0
26,Porfiry,PERSON,0.308520764,0,0
26,Porfiry,PERSON,0.02445038,-0.100000001,0.100000001
26,Porfiry,PERSON,0.743724406,0.100000001,1.100000024
26,Porfiry,OTHER,0.05393701,0,0
26,Porfiry,PERSON,0.284258515,0.100000001,0.100000001
26,Porfiry,PERSON,0.070229068,0.100000001,0.300000012
26,Porfiry,OTHER,0.2178085,0,0
26,Porfiry,PERSON,0.082813054,0,0
26,Porfiry,OTHER,0.087060682,0.600000024,0.600000024
26,Porfiry,OTHER,0.297151685,-0.400000006,0.400000006
26,Porfiry,PERSON,0.49079451,0,0.200000003
26,Porfiry,PERSON,0.684822798,0.100000001,0.300000012
26,Porfiry,PERSON,0.73740387,0.100000001,0.300000012
26,Porfiry,OTHER,0.167507365,0,0
26,Porfiry,PERSON,0.101944134,-0.300000012,0.699999988
26,Porfiry,PERSON,0.026734091,0,0
26,Porfiry,PERSON,0.110298611,0,0
27,Porfiry,PERSON,0.79183495,-0.400000006,0.800000012
27,Porfiry,PERSON,1,0.100000001,0.100000001
27,Porfiry,PERSON,0.458322585,0,0
27,Porfiry,PERSON,0.901515007,-0.5,1.100000024
27,Porfiry,PERSON,0.089429639,0,0
27,Porfiry,OTHER,0.46195215,0,0
27,Porfiry,PERSON,1,-0.5,0.5
27,Porfiry,PERSON,0.341389269,0,0.100000001
27,Porfiry,PERSON,0.728130698,0,0.200000003
27,Porfiry,OTHER,1,-0.300000012,0.300000012
27,Porfiry,PERSON,0.339730144,-0.100000001,0.100000001
27,Porfiry,OTHER,0.192254573,0,0
27,Porfiry,PERSON,0.006226846,0,0
27,Porfiry,PERSON,0.731815636,0.100000001,0.100000001
27,Porfiry,PERSON,0.053238243,-0.100000001,0.100000001
27,Porfiry,PERSON,0.197605357,-0.200000003,0.200000003
27,Porfiry,OTHER,0.176984206,0,0
27,Porfiry,PERSON,0.931144536,-0.100000001,0.300000012
27,Porfiry,PERSON,0.199974835,0,0.300000012
27,Porfiry,OTHER,0.064235575,0,0
27,Porfiry,PERSON,0.445636988,0,0.100000001
27,Porfiry,PERSON,0.015342452,-0.200000003,0.400000006
27,Porfiry,PERSON,0.560114145,0,0
27,Porfiry,OTHER,1,0,0
33,Porfiry,OTHER,0.000767327,0.600000024,0.600000024
33,Porfiry,OTHER,0.067746975,0,0
33,Porfiry,PERSON,0.372870982,0,0
33,Porfiry,OTHER,0.009784541,0,0
33,Porfiry,PERSON,0.007900054,0,0
33,Porfiry,PERSON,0.3543033,0,0.200000003
33,Porfiry,OTHER,0.032628857,0,0.100000001
33,Porfiry,PERSON,0.013381251,0,0
33,Porfiry,OTHER,0.00649833,-0.100000001,0.100000001
33,Porfiry,PERSON,0.003886273,0,0
33,Porfiry,PERSON,0.274209023,0,0.100000001
33,Porfiry,OTHER,0.011055239,0,0
33,Porfiry,PERSON,0.526470244,0.100000001,0.5
33,Porfiry,OTHER,0.161725044,0,0
33,Porfiry,OTHER,0.119929269,0,0
34,Porfiry,PERSON,0.730899453,-0.100000001,3.200000048
34,Porfiry,PERSON,0.171270534,0.100000001,0.100000001
34,Porfiry,PERSON,0.199348599,0.100000001,0.200000003
34,Porfiry,OTHER,0.032782383,0.100000001,0.100000001
34,Porfiry,PERSON,0.236491546,0,4.699999809
34,Porfiry,PERSON,0.696415186,0,0.400000006
34,Porfiry,PERSON,0.656143725,0,6.599999905
34,Porfiry,OTHER,0.017246218,0.100000001,0.100000001
34,Porfiry,PERSON,0.715292871,0,0.100000001
34,Porfiry,PERSON,0.656193554,0,0.300000012
34,Porfiry,PERSON,0.085397311,0,0
34,Porfiry,OTHER,0.016404441,0,0
34,Porfiry,PERSON,0.010330646,-0.100000001,0.100000001
34,Porfiry,PERSON,0.279796809,-0.100000001,0.100000001
34,Porfiry,OTHER,0.659599602,0,0
34,Porfiry,PERSON,0.201430872,-0.300000012,0.300000012
34,Porfiry,PERSON,0.377009302,0.5,0.5
34,Porfiry,PERSON,0.08809714,0,0
34,Porfiry,PERSON,0.014908003,0.400000006,0.400000006
34,Porfiry,PERSON,0.134914055,0,0
34,Porfiry,PERSON,0.818911254,0,0.400000006
35,Porfiry,PERSON,0.089121848,0,0
35,Porfiry,PERSON,0.407317281,-0.100000001,0.100000001
35,Porfiry,PERSON,0.01795312,0,0
4,Praskovya Pavlovna,PERSON,0.639816165,-0.300000012,0.300000012
11,Praskovya Pavlovna,PERSON,0.093331426,0,0
11,Praskovya Pavlovna,PERSON,0.007497615,-0.100000001,0.100000001
16,Praskovya Pavlovna,PERSON,0.195315406,0,0.100000001
17,Praskovya Pavlovna,PERSON,0.129954085,0,0.100000001
17,Praskovya Pavlovna,PERSON,0.031713013,0,0
17,Praskovya Pavlovna,PERSON,0.495658189,0,1.799999952
17,Praskovya Pavlovna,PERSON,0.11404299,0,0.100000001
17,Praskovya Pavlovna,PERSON,0.011804283,-0.200000003,0.200000003
4,Pulcheria,PERSON,1.85E-05,0.100000001,0.100000001
15,Pulcheria,PERSON,0.004007003,0,0
16,Pulcheria,PERSON,0.00397231,0,0
16,Pulcheria,PERSON,0.646865726,-0.100000001,0.5
16,Pulcheria,PERSON,0.807328939,0,0.100000001
16,Pulcheria,PERSON,1,0,0
16,Pulcheria,PERSON,0.035788607,0.400000006,0.400000006
16,Pulcheria,PERSON,0.353228629,0,0
16,Pulcheria,PERSON,0.102730729,-0.200000003,0.200000003
16,Pulcheria,PERSON,1,0,0
16,Pulcheria,PERSON,1,0.300000012,0.300000012
16,Pulcheria,PERSON,0.779220939,0,0.100000001
16,Pulcheria,PERSON,0.015231179,0,0.800000012
16,Pulcheria,PERSON,0.134138197,0,0
16,Pulcheria,PERSON,0.517942905,0.100000001,0.100000001
16,Pulcheria,PERSON,0.705631614,-0.300000012,0.699999988
16,Pulcheria,PERSON,1,-0.200000003,0.200000003
16,Pulcheria,PERSON,0.134408593,0,0
16,Pulcheria,PERSON,0.257586718,0,0
16,Pulcheria,PERSON,0.008426695,-0.100000001,0.100000001
16,Pulcheria,PERSON,0.342446506,0,0.5
16,Pulcheria,PERSON,0.190551311,0.800000012,0.800000012
16,Pulcheria,OTHER,0.002227758,0.200000003,0.899999976
17,Pulcheria,PERSON,0.043453828,0,0.100000001
17,Pulcheria,PERSON,0.467281461,0.200000003,0.600000024
17,Pulcheria,PERSON,0.610889792,-0.100000001,0.100000001
17,Pulcheria,PERSON,0.361811787,0,0
17,Pulcheria,PERSON,0.733438671,0,0.899999976
17,Pulcheria,PERSON,0.865932763,0,0.200000003
17,Pulcheria,PERSON,0.040633205,-0.200000003,0.400000006
17,Pulcheria,PERSON,0.822974086,0,0.200000003
17,Pulcheria,PERSON,0.040484466,0.400000006,0.400000006
17,Pulcheria,PERSON,0.726187944,-0.300000012,1.700000048
17,Pulcheria,PERSON,0.031466741,0.100000001,0.100000001
17,Pulcheria,PERSON,0.090316735,0,0
17,Pulcheria,PERSON,0.412174404,0.200000003,0.600000024
17,Pulcheria,PERSON,0.004264547,-0.100000001,0.100000001
18,Pulcheria,PERSON,0.040600017,0.100000001,0.100000001
18,Pulcheria,PERSON,0.003006343,0,0
18,Pulcheria,PERSON,0.658347487,0,0.400000006
18,Pulcheria,PERSON,0.053560864,0,0
18,Pulcheria,PERSON,0.096936882,0,0
18,Pulcheria,PERSON,0.127198026,0,0
18,Pulcheria,PERSON,0.728948295,0,0.200000003
18,Pulcheria,PERSON,0.860074699,0.100000001,0.800000012
18,Pulcheria,PERSON,0.852021515,0,0
18,Pulcheria,PERSON,0.563634932,0.400000006,3.299999952
18,Pulcheria,PERSON,0.692647338,0,0.100000001
18,Pulcheria,PERSON,0.179172322,0,0
18,Pulcheria,PERSON,0.012534253,0,0
18,Pulcheria,PERSON,1,0,0
18,Pulcheria,PERSON,0.477584958,0,0
18,Pulcheria,PERSON,1,0,0
18,Pulcheria,PERSON,0.162117586,0,0.100000001
18,Pulcheria,PERSON,0.119572528,-0.100000001,0.300000012
18,Pulcheria,PERSON,0.13247098,-0.100000001,0.100000001
18,Pulcheria,PERSON,0.65839386,0.100000001,0.400000006
18,Pulcheria,PERSON,0.042857338,0,0
18,Pulcheria,PERSON,0.037305452,-0.100000001,0.100000001
18,Pulcheria,PERSON,0.555488765,-0.100000001,0.300000012
18,Pulcheria,PERSON,0.388338685,0.100000001,0.200000003
18,Pulcheria,PERSON,0.428007215,0.100000001,2.099999905
19,Pulcheria,PERSON,0.372252554,0,0.699999988
19,Pulcheria,PERSON,0.005206476,0.100000001,0.100000001
19,Pulcheria,PERSON,0.702165008,-0.100000001,0.300000012
19,Pulcheria,PERSON,0.706649959,0.200000003,1.399999976
19,Pulcheria,PERSON,0.411428064,0.100000001,0.400000006
19,Pulcheria,PERSON,0.05806921,-0.5,0.5
19,Pulcheria,PERSON,0.707431912,0,0.400000006
19,Pulcheria,PERSON,0.652805746,-0.5,0.5
21,Pulcheria,PERSON,0.067493498,0,0
21,Pulcheria,OTHER,0.017408352,0,0
23,Pulcheria,OTHER,0.069658704,0,0.100000001
23,Pulcheria,PERSON,0.300766587,0.200000003,0.200000003
23,Pulcheria,PERSON,0.320256919,-0.100000001,0.699999988
23,Pulcheria,PERSON,0.006216774,0,0
23,Pulcheria,PERSON,0.033162329,-0.200000003,0.200000003
23,Pulcheria,PERSON,0.509837449,-0.100000001,1
23,Pulcheria,PERSON,0.17642726,-0.200000003,0.200000003
23,Pulcheria,PERSON,0.433916181,0,0.200000003
23,Pulcheria,PERSON,0.687515676,-0.100000001,0.200000003
23,Pulcheria,PERSON,0.009322356,0,0
23,Pulcheria,PERSON,0.989141941,-0.100000001,0.800000012
23,Pulcheria,PERSON,0.140859857,-0.100000001,0.100000001
23,Pulcheria,PERSON,0.092389561,0,0
23,Pulcheria,PERSON,0.086002223,-0.200000003,0.200000003
23,Pulcheria,PERSON,0.02212663,0.300000012,0.300000012
23,Pulcheria,PERSON,1,-0.5,0.5
23,Pulcheria,PERSON,0.593570232,-0.100000001,0.300000012
23,Pulcheria,PERSON,0.069457695,-0.200000003,0.200000003
23,Pulcheria,PERSON,0.237008408,0,0
23,Pulcheria,PERSON,0.057667304,-0.400000006,0.400000006
23,Pulcheria,PERSON,0.019525439,-0.699999988,0.699999988
24,Pulcheria,PERSON,0.069510058,0,0
24,Pulcheria,PERSON,0.171550468,0,0.5
24,Pulcheria,PERSON,1,0,0
24,Pulcheria,PERSON,0.766556919,-0.300000012,0.600000024
24,Pulcheria,PERSON,0.418529004,0.200000003,0.899999976
24,Pulcheria,PERSON,0.0146347,0.200000003,0.200000003
24,Pulcheria,OTHER,0.045426939,0.100000001,0.100000001
24,Pulcheria,PERSON,0.049727987,-0.300000012,0.300000012
24,Pulcheria,PERSON,0.444498837,-0.300000012,1.100000024
6,Pushkin,PERSON,0.005043132,0.400000006,0.400000006
28,Pushkin,PERSON,0.00367036,0.5,0.5
28,Pushkin,PERSON,0.005890579,-0.300000012,0.300000012
5,Pyotr,PERSON,0.010332332,0,0
5,Pyotr,PERSON,0.006782095,0.100000001,0.100000001
5,Pyotr,OTHER,0.013959532,0,0
5,Pyotr,PERSON,0.386699021,-0.200000003,0.400000006
5,Pyotr,PERSON,0.478649944,0.100000001,2.299999952
5,Pyotr,OTHER,0.008244237,0,0
5,Pyotr,PERSON,0.006581771,0,0.400000006
5,Pyotr,PERSON,0.001592551,0.100000001,0.100000001
13,Pyotr,PERSON,0.04709499,0,0
13,Pyotr,PERSON,0.10325297,0,0
13,Pyotr,PERSON,0.010504819,-0.200000003,0.200000003
13,Pyotr,PERSON,0.186773166,0,0
13,Pyotr,PERSON,0.056265384,0,0
13,Pyotr,PERSON,0.126389638,0,0
13,Pyotr,PERSON,0.035296526,0,0
13,Pyotr,PERSON,0.817433834,0,0
13,Pyotr,PERSON,0.700680375,0,0.200000003
13,Pyotr,PERSON,0.469552219,0.100000001,5.800000191
13,Pyotr,PERSON,0.756126463,0,0.100000001
13,Pyotr,PERSON,0.185086548,-0.200000003,0.400000006
13,Pyotr,PERSON,0.726710379,0,0.300000012
13,Pyotr,PERSON,0.014035655,0.200000003,0.200000003
13,Pyotr,PERSON,0.190631658,0.100000001,0.100000001
13,Pyotr,PERSON,0.012195977,0,0
13,Pyotr,PERSON,0.535862029,0,1.200000048
13,Pyotr,PERSON,0.751753449,0,0.200000003
13,Pyotr,PERSON,0.821879983,0,0.100000001
13,Pyotr,PERSON,0.041220114,-0.200000003,0.200000003
13,Pyotr,PERSON,0.892346144,-0.100000001,0.5
13,Pyotr,PERSON,0.681671739,0.100000001,0.5
13,Pyotr,PERSON,0.217631713,0,0
13,Pyotr,PERSON,0.658330381,0.100000001,1
13,Pyotr,PERSON,0.180757388,-0.200000003,0.200000003
13,Pyotr,PERSON,0.109152086,0,0
13,Pyotr,PERSON,0.35914287,-0.100000001,2.400000095
13,Pyotr,PERSON,0.43972066,-0.300000012,0.300000012
13,Pyotr,PERSON,0.82959199,-0.100000001,1
13,Pyotr,PERSON,0.57548064,-0.100000001,1.200000048
13,Pyotr,PERSON,0.921598852,0,0.100000001
14,Pyotr,PERSON,0.118440263,0,0
16,Pyotr,PERSON,0.239141867,0,0
16,Pyotr,PERSON,0.041401513,0.400000006,0.400000006
16,Pyotr,PERSON,0.713731706,-0.300000012,1.100000024
16,Pyotr,OTHER,0.011855326,0,0
16,Pyotr,PERSON,0.189254776,0.100000001,0.100000001
16,Pyotr,PERSON,0.357361972,0,0.699999988
16,Pyotr,PERSON,0.004850462,0.100000001,0.100000001
16,Pyotr,PERSON,0.128071398,0.5,1
16,Pyotr,PERSON,0.029109329,-0.100000001,0.899999976
16,Pyotr,PERSON,0.002403816,0,0
17,Pyotr,PERSON,0.396976739,0,0
17,Pyotr,OTHER,0.003812215,0.300000012,0.300000012
17,Pyotr,PERSON,0.122565657,0,0.800000012
17,Pyotr,PERSON,0.145530552,-0.100000001,0.5
17,Pyotr,OTHER,0.015608164,0.200000003,0.200000003
17,Pyotr,PERSON,0.089340292,0,0
17,Pyotr,PERSON,0.051740989,0,0
17,Pyotr,PERSON,0.073489241,0,0.5
17,Pyotr,OTHER,0.056353383,-0.5,0.5
18,Pyotr,PERSON,0.013249008,0,0
18,Pyotr,PERSON,0.005949322,0,0
18,Pyotr,PERSON,0.106148683,0,0
18,Pyotr,PERSON,0.014347224,0,0.200000003
18,Pyotr,PERSON,0.029947376,-0.200000003,0.200000003
18,Pyotr,PERSON,0.633733392,0,0.300000012
18,Pyotr,OTHER,0.121329181,-0.100000001,0.100000001
18,Pyotr,PERSON,0.585719407,0,0
18,Pyotr,PERSON,0.06141562,0,0.100000001
18,Pyotr,PERSON,1,0,0.100000001
18,Pyotr,PERSON,0.041265085,0,0
19,Pyotr,PERSON,0.001040458,0,0.100000001
19,Pyotr,OTHER,0.077175811,0,0
19,Pyotr,PERSON,0.562701583,0.200000003,0.699999988
19,Pyotr,PERSON,0.363814205,-0.100000001,0.100000001
22,Pyotr,PERSON,0.032649793,0,0
22,Pyotr,PERSON,0.270011395,0,0
22,Pyotr,OTHER,0.103680059,0.100000001,0.100000001
22,Pyotr,PERSON,0.016610261,0,0
22,Pyotr,PERSON,0.010118864,0,0
22,Pyotr,PERSON,0.004568102,0,0
23,Pyotr,PERSON,0.160209849,0,0
23,Pyotr,PERSON,0.384095579,0,0.600000024
23,Pyotr,PERSON,0.444384992,0,0.699999988
23,Pyotr,PERSON,1,0.100000001,0.100000001
23,Pyotr,PERSON,0.53999126,0,0.400000006
23,Pyotr,PERSON,0.131919488,-0.100000001,0.100000001
23,Pyotr,PERSON,0.088208079,0.100000001,0.100000001
23,Pyotr,PERSON,0.370513648,-0.100000001,0.200000003
23,Pyotr,PERSON,0.347542763,0,0.100000001
23,Pyotr,PERSON,0.185753822,-0.100000001,0.100000001
23,Pyotr,PERSON,0.046029389,0,0
23,Pyotr,PERSON,0.047446955,-0.5,0.5
23,Pyotr,PERSON,0.925032735,0,0.100000001
23,Pyotr,PERSON,0.43365711,0,0
23,Pyotr,PERSON,0.704727352,0,1.399999976
23,Pyotr,PERSON,0.267331243,0,0
23,Pyotr,PERSON,0.844321847,0.100000001,0.100000001
23,Pyotr,PERSON,0.078343049,-0.100000001,0.100000001
23,Pyotr,PERSON,0.779578984,0,1
23,Pyotr,PERSON,0.018321883,0,0
23,Pyotr,PERSON,0.075782187,0,0
23,Pyotr,PERSON,0.513124704,0,0.200000003
23,Pyotr,PERSON,0.140859857,-0.100000001,0.100000001
23,Pyotr,PERSON,0.325264752,-0.300000012,0.600000024
23,Pyotr,PERSON,0.721260369,-0.100000001,0.200000003
