Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
7,3,439,voices,OTHER,0.018196441,-0.400000006,0.400000006
7,67,264,voices,OTHER,0.014742022,-0.100000001,0.100000001
8,95,604,voices,OTHER,0.009601512,-0.100000001,0.100000001
9,38,366,voices,OTHER,0.045254637,0,0
9,62,526,voices,OTHER,0.068647161,0.100000001,0.100000001
9,80,812,voices,OTHER,0.005146348,0,0
10,39,344,voices,OTHER,0.052839067,0,0
10,83,542,voices,OTHER,0.008907364,-0.100000001,0.100000001
11,9,691,voices,OTHER,0.041511476,0.200000003,0.200000003
11,28,523,voices,OTHER,0.008011982,0.400000006,0.400000006
13,7,696,voices,OTHER,0.022052201,0,0
14,1,651,voices,OTHER,0.009709566,0,0
15,24,781,voices,OTHER,0.013665132,-0.100000001,0.100000001
16,35,545,voices,OTHER,0.026304888,0,0
18,42,177,voices,OTHER,0.026207523,0,0
13,18,498,volcano,OTHER,0.123177037,0,0
13,4,353,volunteers,PERSON,0.206884801,0.100000001,0.100000001
5,2,979,wail,OTHER,0.010425978,0.300000012,0.300000012
9,30,497,wail,OTHER,0.056092542,0.200000003,0.200000003
11,6,938,Wain,PERSON,0.007841993,0.400000006,0.400000006
2,7,229,waist,OTHER,0.013376334,0,0
11,20,288,waist,OTHER,0.002975334,0,0
12,18,600,waist,OTHER,0.01097219,0,0
6,163,273,waistcoat,OTHER,0.018306959,0,0
8,138,348,waistcoat,OTHER,0.00845684,-0.200000003,0.200000003
13,73,176,waistcoat,CONSUMER_GOOD,0.032247618,0.200000003,0.200000003
14,4,160,waistcoat,OTHER,0.062023897,0,0
20,103,286,waistcoat,OTHER,0.046913985,0,0
13,11,754,wait,OTHER,0.016487056,-0.100000001,0.100000001
8,12,1151,waiting,OTHER,0.022251599,-0.400000006,0.800000012
14,1,651,waiting,OTHER,0.008965575,-0.100000001,0.100000001
14,56,191,walking,OTHER,0.139239162,0.200000003,0.200000003
2,123,809,walking-stick,EVENT,0.010714896,0.100000001,0.100000001
3,19,423,walking-stick,CONSUMER_GOOD,0.027249672,0,0
2,80,757,walking-sticks,OTHER,0.022371992,0,0
2,152,279,walks,OTHER,0.025393281,0.5,0.5
2,81,217,wall,OTHER,0.022760913,0,0
5,15,528,wall,OTHER,0.010931757,0,0
6,2,970,wall,OTHER,0.127384678,-0.100000001,0.100000001
6,7,257,wall,OTHER,0.113069296,0.200000003,0.200000003
6,9,896,wall,OTHER,0.019613246,0.200000003,0.200000003
6,94,518,wall,OTHER,0.04992703,0.100000001,0.100000001
6,121,290,wall,OTHER,0.014956702,0,0
6,144,568,wall,OTHER,0.080617175,0,0
7,4,351,wall,OTHER,0.089370243,-0.100000001,0.100000001
8,123,557,wall,OTHER,0.027950214,0,0
8,151,686,wall,OTHER,0.061537277,0,0
12,15,1039,wall,OTHER,0.002881485,0,0
12,16,1476,wall,OTHER,0.031723585,0,0
12,16,1476,wall,OTHER,0.023335537,0,0
12,16,1476,wall,OTHER,0.013289592,0,0
12,22,458,wall,OTHER,0.035945233,0,0
12,23,548,wall,OTHER,0.003033205,0,0
12,33,847,wall,OTHER,0.011148095,0,0
13,99,833,wall,OTHER,0.007068568,-0.100000001,0.100000001
14,30,275,wall,LOCATION,0.058211878,0,0
14,32,481,wall,OTHER,0.021883348,0,0
14,47,626,wall,OTHER,0.108098239,0,0
14,62,938,wall,OTHER,0.095148161,-0.100000001,0.100000001
14,64,206,wall,OTHER,0.121251129,0,0
16,30,1185,wall,OTHER,0.049251989,0,0.100000001
16,30,1185,wall,OTHER,0.019257961,-0.100000001,0.100000001
16,30,1185,wall,OTHER,0.017691506,0,0
16,30,1185,wall,OTHER,0.013310015,0,0
16,33,512,wall,OTHER,0.040108956,0,0
16,33,512,wall,OTHER,0.013268498,0.100000001,0.100000001
16,67,260,wall,OTHER,0.023601672,0,0
17,7,376,wall,OTHER,0.003910084,0,0
17,17,448,wall,OTHER,0.032063097,0,0
17,17,448,wall,OTHER,0.005154327,0,0
17,48,423,wall,OTHER,0.012263979,0,0
18,13,98,wall,OTHER,0.068968341,-0.300000012,0.300000012
18,18,191,wall,OTHER,0.076766752,0,0
18,20,611,wall,OTHER,0.011249854,0,0
18,26,224,wall,OTHER,0.071972534,0,0
18,55,405,wall,OTHER,0.033850882,-0.200000003,0.200000003
19,3,454,wall,OTHER,0.016185673,0,0
3,113,730,walls,OTHER,0.009190499,0,0
5,31,448,walls,OTHER,0.215998769,-0.400000006,0.800000012
5,32,547,walls,OTHER,0.069373891,0.300000012,0.300000012
5,43,147,walls,OTHER,0.429686487,0,0
6,127,279,walls,OTHER,0.015655389,0.100000001,0.100000001
8,34,460,walls,OTHER,0.24623096,0,0
10,53,449,walls,OTHER,0.012201481,0,0
12,7,577,walls,OTHER,0.010992358,0,0
12,25,267,walls,OTHER,0.035309914,0.400000006,0.400000006
13,13,443,walls,OTHER,0.008516847,0.200000003,0.200000003
13,21,485,walls,OTHER,0.022911208,-0.400000006,0.400000006
13,99,833,walls,OTHER,0.023174815,0,0
13,99,833,walls,OTHER,0.016101545,-0.100000001,0.100000001
14,34,213,walls,OTHER,0.093484186,-0.300000012,0.300000012
18,33,548,walls,OTHER,0.033065788,0,0
5,13,1023,wand,OTHER,0.014034471,0.100000001,0.300000012
5,51,855,wand,OTHER,0.0736738,0.100000001,0.100000001
5,60,263,wand,OTHER,0.022585405,0,0
7,93,341,wand,OTHER,0.025148027,0.100000001,0.100000001
9,90,1152,wand,OTHER,0.00335579,0,0
11,3,1684,wanderer,PERSON,0.005719201,-0.100000001,0.100000001
20,56,57,wanderer sleepeth,OTHER,0.717730641,0,0
5,34,1532,want,OTHER,0.003910552,-0.100000001,0.100000001
14,1,651,want,OTHER,0.002970221,-0.200000003,0.200000003
16,75,233,want,OTHER,0.04395825,0.100000001,0.100000001
4,64,326,war,EVENT,0.019825159,0,0
5,4,818,war,EVENT,0.003957085,-0.100000001,0.100000001
5,34,1532,war,EVENT,0.012081986,-0.100000001,0.300000012
7,62,888,war,EVENT,0.044007991,0,0.100000001
16,33,512,war,EVENT,0.022108499,0,0
16,34,231,war,EVENT,0.137971774,0,0
16,68,171,war,EVENT,0.055765331,0,0
18,36,378,war,EVENT,0.059587009,0,0
18,37,307,war,EVENT,0.139774844,0,0
19,37,282,war,EVENT,0.059438333,0,0
2,2,1037,wardrobes,OTHER,0.001808479,0,0
2,155,223,wards,OTHER,0.020369334,0,0
8,139,1261,Warg,OTHER,0.013497363,0,0.300000012
8,141,71,Warg,PERSON,0.276956201,0,0
7,60,347,Wargs,PERSON,0.178310931,0,0
7,61,809,Wargs,OTHER,0.037139434,-0.200000003,1
7,62,888,Wargs,OTHER,0.084162049,0,0.5
7,63,721,Wargs,OTHER,0.007110662,0.300000012,0.300000012
7,64,816,Wargs,PERSON,0.021814095,-0.100000001,0.600000024
7,68,833,Wargs,OTHER,0.009872793,0,0
7,71,687,Wargs,OTHER,0.010798412,0.100000001,0.100000001
8,134,1390,Wargs,OTHER,0.003762413,0.100000001,0.100000001
8,135,216,Wargs,OTHER,0.01928298,0,0
8,138,348,Wargs,PERSON,0.01645028,-0.300000012,0.300000012
8,148,587,Wargs,OTHER,0.015891323,0,0
18,41,531,Wargs,OTHER,0.008631433,0,0
18,54,536,Wargs,OTHER,0.027545966,0,0
18,58,456,Wargs,PERSON,0.009735761,0,0
19,51,1185,Wargs,PERSON,0.00339919,0,0
8,142,356,warg-skin,OTHER,0.037401322,0,0
6,10,483,warning,OTHER,0.19050537,-0.300000012,0.300000012
7,15,592,warning,OTHER,0.018859489,0,0
10,37,741,warning,OTHER,0.105172053,0,0
14,65,542,warning,OTHER,0.011213575,0,0
9,55,223,warnings,OTHER,0.069447897,0,0
9,57,678,warnings,OTHER,0.004345666,0,0
2,159,625,Warrior,PERSON,0.454862952,-0.100000001,0.300000012
4,60,533,warrior,PERSON,0.079433829,0.699999988,0.699999988
13,19,1048,warrior,PERSON,0.008842702,0,0
13,34,637,warrior,PERSON,0.014304552,0,0
15,11,950,warrior,PERSON,0.060438339,-0.300000012,0.699999988
2,159,625,warriors,PERSON,0.02550064,-0.400000006,0.400000006
2,165,2424,warriors,PERSON,0.004895663,0,0
2,165,2424,warriors,OTHER,0.001611933,0,0
7,73,912,warriors,OTHER,0.006184233,0.100000001,0.100000001
11,7,1077,warriors,OTHER,0.00681365,0.100000001,0.100000001
13,70,713,warriors,OTHER,0.02627911,-0.200000003,0.400000006
13,94,1047,warriors,OTHER,0.008225643,0,0
4,59,382,wars,OTHER,0.026666131,0,0
9,144,1169,wars,OTHER,0.00836597,0,0
11,7,1077,wars,PERSON,0.006266631,0.100000001,0.200000003
17,32,344,wars,OTHER,0.231463447,0,0
8,1,376,wash,EVENT,0.009865635,-0.200000003,0.200000003
3,1,721,washing-up,EVENT,0.008521562,-0.300000012,0.300000012
2,165,2424,waste,OTHER,0.009458035,-0.200000003,0.5
4,8,493,waste,OTHER,0.276532948,0,0
12,9,600,waste,OTHER,0.007278206,-0.200000003,0.200000003
12,14,472,waste,OTHER,0.02174617,-0.300000012,0.300000012
16,56,31,waste,OTHER,0.111015275,-0.300000012,0.300000012
19,43,739,waste,OTHER,0.006598469,0,0
20,105,208,Waste,OTHER,0.05261489,0,0
17,6,252,waste grievous,OTHER,0.019455951,0,0
11,18,902,watch,CONSUMER_GOOD,0.009829842,-0.100000001,0.100000001
12,13,297,watch,CONSUMER_GOOD,0.048108526,0,0
13,29,238,watch,CONSUMER_GOOD,0.015333134,0,0
13,32,492,watch,CONSUMER_GOOD,0.007952616,0,0
16,12,127,watch,CONSUMER_GOOD,0.042026274,0,0
19,21,933,watchfulness,OTHER,0.006264121,0,0
17,7,376,watchman,PERSON,0.006216776,0,0
17,16,94,watchman,PERSON,0.072917432,0,0
14,65,542,watchmen,CONSUMER_GOOD,0.100969441,0,0
15,4,146,watchmen,CONSUMER_GOOD,0.556625247,0,0
12,5,446,watch-post,OTHER,0.014163312,0,0
18,54,536,watch-post,OTHER,0.015336924,0,0
2,80,757,Water,OTHER,0.005224719,0.100000001,0.100000001
3,2,560,water,OTHER,0.018032221,0,0
3,29,604,water,OTHER,0.017239178,-0.200000003,0.200000003
3,86,141,water,OTHER,0.033251852,0.100000001,0.100000001
4,7,474,water,OTHER,0.032084681,0,0
4,8,493,water,OTHER,0.023659073,0,0
4,12,291,water,OTHER,0.052694503,0,0
4,12,291,water,OTHER,0.027923297,0,0
4,52,385,water,OTHER,0.098890685,0,0
4,76,177,water,OTHER,0.028995009,0,0
4,77,342,water,OTHER,0.148322865,0.400000006,0.400000006
5,2,979,water,OTHER,0.010425978,0.400000006,0.400000006
6,10,483,water,OTHER,0.215135202,-0.400000006,0.400000006
6,10,483,water,OTHER,0.013525191,0,0
6,11,949,water,OTHER,0.017219627,-0.200000003,0.200000003
6,12,1259,water,OTHER,0.042778794,0,0
6,12,1259,water,OTHER,0.004851496,-0.100000001,0.100000001
6,59,567,water,OTHER,0.015921777,-0.100000001,0.100000001
6,62,217,water,OTHER,0.006039171,0,0
6,73,640,water,OTHER,0.008856644,0,0
6,139,274,water,OTHER,0.228738338,-0.100000001,0.100000001
7,66,655,water,OTHER,0.008424687,0,0
8,134,1390,water,OTHER,0.014942673,0.100000001,0.100000001
8,143,1621,Water,OTHER,0.016182696,-0.200000003,0.200000003
8,143,1621,Water,OTHER,0.013526437,0,0
8,143,1621,water,OTHER,0.004067229,0,0
9,8,674,water,OTHER,0.34377721,0.100000001,0.100000001
9,8,674,water,OTHER,0.043870889,-0.100000001,0.100000001
9,8,674,water,OTHER,0.030406747,0,0
9,15,217,water,OTHER,0.027282946,0,0
9,18,253,water,OTHER,0.470470697,-0.100000001,0.100000001
9,29,911,water,OTHER,0.013496817,0.600000024,0.600000024
9,30,497,water,OTHER,0.01090409,0,0
9,31,458,water,OTHER,0.22555092,0,0
9,156,350,water,OTHER,0.024732998,-0.200000003,0.200000003
10,3,977,water,OTHER,0.004886462,0,0
10,19,616,water,OTHER,0.009539085,0,0
10,53,449,water,OTHER,0.373095572,0,0
10,82,268,water,OTHER,0.041918956,0,0
10,82,268,water,OTHER,0.018551916,0,0
10,83,542,water,OTHER,0.033404928,0,0
10,83,542,water,OTHER,0.023024492,0,0
10,85,306,water,OTHER,0.032330882,0,0
10,85,306,water,OTHER,0.022319285,0,0
10,86,413,water,OTHER,0.072155796,0,0
10,87,515,water,OTHER,0.012030596,0.100000001,0.100000001
10,88,514,water,OTHER,0.014768486,0.300000012,0.300000012
10,89,798,water,OTHER,0.019798465,0,0
10,89,798,water,OTHER,0.013754739,0,0
10,89,798,water,OTHER,0.013635271,0.200000003,0.200000003
10,90,791,water,OTHER,0.012015127,0,0
10,93,164,water,OTHER,0.142392218,-0.100000001,0.100000001
11,2,626,water,OTHER,0.028932851,0.200000003,0.200000003
11,6,938,water,OTHER,0.053564623,0.100000001,0.200000003
11,10,798,water,OTHER,0.032079123,-0.5,0.5
11,12,535,water,OTHER,0.015071156,-0.100000001,0.100000001
11,28,523,water,OTHER,0.011627289,0.100000001,0.100000001
12,7,577,water,OTHER,0.006890785,0,0
12,9,600,water,OTHER,0.020585947,-0.300000012,0.300000012
12,9,600,water,OTHER,0.009082344,-0.300000012,0.300000012
13,54,155,water,OTHER,0.115540616,0.200000003,0.200000003
13,95,268,water,OTHER,0.012598612,0.100000001,0.100000001
13,101,467,water,OTHER,0.032837361,0.100000001,0.100000001
14,45,374,water,OTHER,0.028674806,-0.100000001,0.100000001
14,47,626,water,OTHER,0.407459617,0,0
14,49,336,water,OTHER,0.04409061,-0.100000001,0.100000001
14,62,938,water,OTHER,0.013636379,0,0
14,62,938,water,OTHER,0.003144637,0,0
15,11,950,water,OTHER,0.017280271,-0.400000006,0.400000006
15,11,950,water,OTHER,0.005281201,0,0
15,14,544,water,OTHER,0.07364966,0,0
15,14,544,water,OTHER,0.024258606,0,0
15,15,499,water,OTHER,0.157335624,0,0
15,27,194,water,OTHER,0.051050518,0,0
15,41,821,water,OTHER,0.008960512,0,0
15,42,985,water,OTHER,0.039134424,0,0
15,42,985,water,OTHER,0.008082161,-0.100000001,0.100000001
17,18,661,water,OTHER,0.031492643,0,0
17,18,661,water,OTHER,0.009614103,0,0
20,12,26,water,OTHER,1,0.200000003,0.200000003
20,39,397,water,OTHER,0.081584431,0,0
20,61,44,water,OTHER,0.617011309,0.100000001,0.100000001
20,71,369,water,OTHER,0.02436804,0,0
20,97,284,Water,OTHER,0.038251072,0,0
4,53,522,water flows,OTHER,0.008741067,0.100000001,0.100000001
3,87,109,water yerself,LOCATION,0.180707276,0,0
9,90,1152,watercourse,OTHER,0.006645801,-0.200000003,0.200000003
10,18,1265,watercourse,OTHER,0.014929049,0,0
2,123,809,waterfalls,OTHER,0.012193115,0.200000003,0.200000003
4,8,493,waterfalls,OTHER,0.019858675,0.100000001,0.100000001
11,6,938,waterfalls,OTHER,0.013362296,0,0
10,18,1265,water-gate,PERSON,0.014040885,0,0
10,18,1265,water-gate,OTHER,0.011895519,0,0
10,20,448,water-gate,OTHER,0.09603437,0,0
10,21,179,water-gate,OTHER,0.096298896,0,0
10,55,287,water-gate,LOCATION,0.012313828,0,0
10,84,684,water-gate,OTHER,0.095347352,0,0
11,2,626,waters,OTHER,0.108984642,0.100000001,0.100000001
11,3,1684,waters,OTHER,0.022080835,0,0.100000001
11,5,493,waters,OTHER,0.018265441,0.100000001,0.100000001
11,6,938,waters,OTHER,0.013362296,0,0
11,6,938,waters,OTHER,0.005878952,0.400000006,0.400000006
11,7,1077,waters,OTHER,0.007756112,0.100000001,0.100000001
11,7,1077,waters,OTHER,0.005415503,-0.200000003,0.200000003
11,21,236,waters,OTHER,0.016910322,-0.300000012,0.300000012
12,9,600,waters,OTHER,0.029959165,0,0
13,21,485,waters,OTHER,0.032825179,0.100000001,0.100000001
13,101,467,waterside,OTHER,0.032837361,0.200000003,0.200000003
8,172,393,water-skin,OTHER,0.288473636,0,0
8,160,395,water-skins,OTHER,0.049537141,0,0
11,3,1684,waterways,LOCATION,0.00941222,0,0
13,68,314,wave,OTHER,0.028936995,0.100000001,0.100000001
18,59,697,waves,OTHER,0.004387816,-0.200000003,0.200000003
15,24,781,waxing moon,OTHER,0.092557274,0,0
2,6,931,way,OTHER,0.004138215,0,0
2,48,461,way,OTHER,0.013686354,0,0
2,133,992,way,OTHER,0.002659021,0,0
2,135,544,way,OTHER,0.007420068,0,0
2,153,316,way,OTHER,0.030139325,0,0
2,165,2424,way,OTHER,0.005866052,0.5,0.5
2,165,2424,way,OTHER,0.005355412,0.100000001,0.100000001
2,165,2424,way,OTHER,0.005143176,0.400000006,0.400000006
2,172,385,way,OTHER,0.067415938,-0.100000001,0.100000001
3,1,721,way,OTHER,0.003206063,0.300000012,0.300000012
3,31,541,way,OTHER,0.011143913,0.100000001,0.100000001
3,35,516,way,OTHER,0.052795291,0,0
3,37,564,way,OTHER,0.033229992,0,0
3,45,459,way,OTHER,0.014345349,0,0
3,67,504,way,OTHER,0.021045255,0,0
3,75,308,way,OTHER,0.005725658,-0.100000001,0.100000001
4,3,319,way,OTHER,0.013967103,0,0
4,5,349,way,OTHER,0.199462488,0.100000001,0.100000001
4,10,371,way,OTHER,0.010916322,0,0
4,11,522,way,OTHER,0.108503394,-0.100000001,0.100000001
4,13,585,way,OTHER,0.110923186,0.100000001,0.100000001
4,52,385,way,OTHER,0.368717521,0,0
5,2,979,way,OTHER,0.032000773,-0.800000012,0.800000012
5,3,1136,way,OTHER,0.013222637,0,0
5,15,528,way,OTHER,0.007549197,0,0
5,18,859,way,OTHER,0.032743011,-0.5,1
5,18,859,way,OTHER,0.014259598,-0.400000006,0.400000006
5,38,332,way,OTHER,0.010851047,0,0
5,54,467,way,OTHER,0.038203895,0,0
5,58,531,way,OTHER,0.009448683,-0.100000001,0.100000001
6,2,970,way,OTHER,0.016077379,0,0
6,9,896,way,OTHER,0.024008535,-0.100000001,0.200000003
6,12,1259,way,OTHER,0.002243361,0,0
6,14,204,way,OTHER,0.015251403,-0.100000001,0.100000001
6,27,241,way,OTHER,0.056040376,0,0
6,96,85,way,OTHER,0.203119308,0,0
6,97,173,way,OTHER,0.172292277,0,0
6,106,264,way,OTHER,0.02207011,0,0
6,125,417,way,OTHER,0.01474784,0,0
6,128,245,way,OTHER,0.229464769,-0.100000001,0.100000001
6,131,315,way,OTHER,0.026054392,0,0
6,132,227,way,OTHER,0.279502213,0,0
6,132,227,way,OTHER,0.092955455,0,0
6,133,74,way,OTHER,0.063550182,0,0
6,135,141,way,OTHER,0.230952203,0,0
6,137,257,way,OTHER,0.046971053,0,0
6,137,257,way,OTHER,0.020715816,0,0
6,140,123,way,OTHER,0.291311979,0.100000001,0.200000003
6,143,258,way,OTHER,0.058832329,0,0
6,149,232,way,OTHER,0.04845364,-0.200000003,0.200000003
6,158,302,way,OTHER,0.364566505,0,0
6,158,302,way,OTHER,0.073614351,0,0
6,159,253,way,OTHER,0.018546455,0,0
6,160,473,way,OTHER,0.02131355,-0.100000001,0.100000001
7,21,560,way,OTHER,0.0247535,0,0
7,21,560,way,OTHER,0.018762492,0,0
7,27,570,way,OTHER,0.004015637,0,0
7,32,305,way,OTHER,0.173723683,0,0
7,32,305,way,OTHER,0.10236153,0,0
7,63,721,way,OTHER,0.107370935,0.400000006,0.400000006
7,65,1047,way,OTHER,0.00611238,0,0
7,101,653,way,OTHER,0.132829309,0,0
7,106,475,way,OTHER,0.021494236,0,0
8,12,1151,way,OTHER,0.029499222,0.300000012,0.300000012
8,12,1151,way,OTHER,0.021140946,0,0
8,24,354,way,OTHER,0.02314957,0,0
8,30,425,way,OTHER,0.051728491,0,0
8,30,425,way,OTHER,0.016408123,0,0
8,41,202,way,OTHER,0.104311034,-0.100000001,0.100000001
8,44,183,way,OTHER,0.016837265,0,0
8,45,618,way,OTHER,0.021256266,0.100000001,0.100000001
8,54,342,way,OTHER,0.005526904,0,0
8,55,357,way,OTHER,0.194149181,0,0
8,87,637,way,OTHER,0.005209086,0.100000001,0.100000001
8,93,552,way,OTHER,0.012617055,-0.100000001,0.100000001
8,143,1621,way,OTHER,0.012997666,-0.100000001,0.100000001
8,144,343,way,OTHER,0.013009922,0,0
8,147,1324,way,OTHER,0.015443922,-0.200000003,0.200000003
8,147,1324,way,OTHER,0.009411087,0,0
8,164,312,way,OTHER,0.098985091,0,0
8,167,77,way,OTHER,0.168488145,0,0
8,168,99,way,OTHER,0.388966411,0,0
9,2,414,way,OTHER,0.091720499,0,0
9,8,674,way,OTHER,0.035438053,0,0
9,29,911,way,OTHER,0.107688017,0.100000001,0.100000001
9,40,223,way,OTHER,0.01349913,0,0
9,41,881,way,OTHER,0.0043315,-0.200000003,0.200000003
9,52,240,way,OTHER,0.049437627,-0.200000003,0.200000003
9,53,135,way,OTHER,0.092332184,0,0
9,54,432,way,OTHER,0.224409997,0,0
9,54,432,way,OTHER,0.014222349,0,0
9,62,526,way,OTHER,0.022457566,0,0
9,80,812,way,OTHER,0.132976577,0.100000001,0.100000001
9,90,1152,way,OTHER,0.003657075,0,0
9,103,601,way,OTHER,0.054770507,0.300000012,0.300000012
9,116,292,way,OTHER,0.016113888,0,0
9,119,400,way,OTHER,0.140623271,0,0
9,123,529,way,OTHER,0.01290558,0.100000001,0.100000001
9,123,529,way,OTHER,0.003912976,0,0
9,128,241,way,OTHER,0.150228232,0,0
10,1,597,way,OTHER,0.076834477,0,0
10,13,706,way,OTHER,0.020807574,0.200000003,0.200000003
10,15,700,way,OTHER,0.006308452,0,0
10,18,1265,way,OTHER,0.016149055,0,0
10,18,1265,way,OTHER,0.012998326,0,0
10,18,1265,way,OTHER,0.011868923,0.100000001,0.100000001
10,35,770,way,OTHER,0.036279403,0,0
10,35,770,way,OTHER,0.018088153,0,0
10,54,982,way,OTHER,0.004812837,0,0
10,89,798,way,OTHER,0.087056622,0,0
11,3,1684,way,OTHER,0.003900101,0,0
11,5,493,way,OTHER,0.059059229,-0.699999988,0.699999988
11,51,904,way,OTHER,0.007459027,0,0
12,3,425,way,OTHER,0.043462902,0,0
12,14,472,way,OTHER,0.071456894,0,0
12,19,368,way,OTHER,0.050457131,0,0
12,21,1014,way,OTHER,0.024392124,0,0
12,39,408,way,OTHER,0.126638129,0,0
13,4,353,way,OTHER,0.019125674,0,0
13,32,492,way,OTHER,0.018088082,0,0
13,57,517,way,OTHER,0.422763675,0,0
13,58,218,way,OTHER,0.04323788,0,0
13,59,414,way,OTHER,0.017352147,0,0
13,66,375,way,OTHER,0.018238544,-0.300000012,0.300000012
13,92,506,way,OTHER,0.030238116,-0.100000001,0.100000001
13,101,467,way,OTHER,0.245733559,0,0
14,5,377,way,OTHER,0.736729324,0,0.300000012
14,5,377,way,OTHER,0.024136212,-0.300000012,0.300000012
14,16,394,way,OTHER,0.02555443,0,0
14,39,256,way,OTHER,0.049154904,0,0
14,53,158,way,OTHER,0.088098198,0,0
14,62,938,way,OTHER,0.012070626,0,0
15,41,821,way,OTHER,0.008960512,0,0
16,8,95,way,OTHER,1,0,0
16,20,700,way,OTHER,0.017794795,0,0
16,29,497,way,OTHER,0.056052878,0,0
18,3,390,way,OTHER,0.032416176,0,0
18,32,374,way,OTHER,0.015790328,0,0
18,33,548,way,OTHER,0.007910086,0,0
18,35,506,way,OTHER,0.040025927,-0.100000001,0.100000001
18,49,633,way,OTHER,0.00589822,0,0
18,53,496,way,OTHER,0.012880476,0,0
18,59,697,way,OTHER,0.013280088,0.300000012,0.300000012
19,28,165,way,OTHER,0.17414467,0,0
19,37,282,way,OTHER,0.054573156,0,0
19,41,148,way,OTHER,0.15120703,0,0
19,43,739,way,OTHER,0.004107288,0.100000001,0.100000001
19,47,67,way,OTHER,0.193365932,0,0
19,51,1185,way,OTHER,0.015443915,0,0
19,51,1185,way,OTHER,0.010377743,0,0
20,40,159,way,OTHER,0.329791456,0,0
20,41,316,way,OTHER,0.112495743,0,0
20,99,459,way,OTHER,0.008101883,0,0
2,131,297,ways,OTHER,0.120502718,0,0
2,153,316,ways,OTHER,0.155526042,0,0
10,11,1489,ways,OTHER,0.002466092,-0.100000001,0.100000001
11,3,1684,ways,OTHER,0.00890338,-0.100000001,0.100000001
13,40,516,ways,OTHER,0.011192699,-0.200000003,0.200000003
14,40,342,ways,OTHER,0.026718048,0,0
14,42,562,ways,OTHER,0.021457832,0,0
18,44,1327,ways,OTHER,0.00784449,0,0
9,144,1169,weakness,OTHER,0.005681791,0.100000001,0.100000001
2,164,1413,wealth,OTHER,0.030865476,0,0
2,165,2424,wealth,OTHER,0.003557686,0,0
11,45,36,wealth,OTHER,0.657611489,0.300000012,0.300000012
13,6,469,wealth,OTHER,0.008247939,0.100000001,0.100000001
13,13,443,wealth,OTHER,0.025718546,0.200000003,0.400000006
13,19,1048,wealth,OTHER,0.00875876,0,0
13,34,637,wealth,OTHER,0.006669973,0,0
15,8,361,wealth,OTHER,0.037062842,0.5,0.5
15,37,699,wealth,OTHER,0.033729959,0,0
15,40,504,wealth,OTHER,0.014106208,0.100000001,0.100000001
16,20,700,wealth,OTHER,0.01944235,0.300000012,0.300000012
16,71,659,wealth,OTHER,0.007720008,0,0
19,34,95,wealth,OTHER,0.324120998,0.5,0.5
20,9,31,wealth,OTHER,1,0.400000006,0.400000006
20,104,609,wealth,OTHER,0.020899303,0.100000001,0.100000001
16,75,233,wealthy,PERSON,0.156461567,0,0
19,24,875,weapon,OTHER,0.169518009,-0.200000003,0.200000003
18,2,218,weaponless,OTHER,0.016338609,0,0
6,6,253,weapons,OTHER,0.035649385,0,0
10,2,544,weapons,OTHER,0.017576605,0,0
11,19,97,weapons,OTHER,0.613710403,0,0
11,25,358,weapons,OTHER,0.004778895,0.100000001,0.100000001
14,34,213,weapons,OTHER,0.093484186,-0.200000003,0.200000003
15,15,499,Weapons,OTHER,0.020269632,-0.200000003,0.200000003
16,81,269,weapons,OTHER,0.017342363,0,0
18,32,374,weapons,OTHER,0.004807591,0,0
18,34,826,weapons,OTHER,0.003045188,0.200000003,0.200000003
10,44,278,weariness,OTHER,0.067289904,0.100000001,0.100000001
17,3,311,weariness,OTHER,0.006948507,0,0
17,48,423,weariness,OTHER,0.144561097,0.400000006,1.799999952
19,24,875,weariness,OTHER,0.021667683,0.100000001,0.100000001
20,64,134,weariness,OTHER,1,0.100000001,0.100000001
20,66,351,Weariness,OTHER,0.286704153,0.100000001,0.100000001
3,41,698,weasel,OTHER,0.010655852,-0.100000001,0.100000001
5,59,450,weasels,OTHER,0.013047692,0.300000012,0.300000012
3,28,858,weather,OTHER,0.00352023,-0.5,0.5
4,1,847,weather,OTHER,0.21210207,-0.100000001,0.100000001
15,2,624,weather,OTHER,0.008722843,-0.100000001,0.100000001
15,42,985,weather,OTHER,0.010158896,0,0
20,75,478,weather,OTHER,0.016260182,0.200000003,0.200000003
19,52,282,weathers,PERSON,0.263598949,0,0
9,91,533,web,OTHER,0.110957891,0,0
9,113,318,web,OTHER,0.126926124,-0.100000001,0.100000001
9,113,318,web,OTHER,0.125422478,-0.100000001,0.100000001
13,52,94,web-cutter,CONSUMER_GOOD,0.109981351,0,0
9,104,431,webs,OTHER,0.02514052,-0.300000012,0.300000012
9,106,30,webs,OTHER,1,-0.100000001,0.100000001
9,126,487,webs,OTHER,0.006483223,0,0
6,129,264,weeping,OTHER,0.01038083,0,0
15,15,499,weeping,OTHER,0.020198524,0,0
10,46,292,weight,OTHER,0.049751688,0,0
10,47,170,weight,OTHER,0.065063305,-0.100000001,0.100000001
12,20,233,weight,OTHER,0.066969931,0,0
14,4,160,weight,OTHER,0.071538888,0,0
15,41,821,welcome,OTHER,0.006931888,0.5,0.5
20,39,397,welcome,OTHER,0.030631624,0.200000003,0.200000003
